age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
46,Local-gov,275625,Bachelors,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,60,Taiwan
47,Private,194772,Assoc-acdm,11,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
38,Private,105503,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
57,Private,34366,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
45,Self-emp-inc,252079,Masters,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
21,Local-gov,185279,Preschool,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States
55,Private,200453,Some-college,10,Divorced,Tech-support,Husband,White,Male,0,0,40,United-States
33,Local-gov,103435,5th-6th,15,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,7688,0,50,United-States
43,Local-gov,317185,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States
47,Self-emp-not-inc,218676,Doctorate,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
55,Self-emp-not-inc,218456,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,Hungary
23,Private,305609,Assoc-acdm,12,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,52,United-States
25,Federal-gov,143062,HS-grad,13,Never-married,Other-service,Own-child,Black,Female,2463,0,30,Holand-Netherlands
42,Private,68729,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
42,Private,213464,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
32,Private,296282,Bachelors,13,Widowed,Sales,Husband,White,Male,0,0,40,Philippines
43,State-gov,48087,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States
31,Private,198452,Some-college,10,Married-spouse-absent,Machine-op-inspct,Wife,White,Female,0,0,18,United-States
41,State-gov,173307,Bachelors,9,Widowed,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States
54,Private,108435,10th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States
39,Private,162370,Bachelors,13,Married-civ-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States
60,Private,54800,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
45,Private,289468,11th,7,Married-AF-spouse,Other-service,Unmarried,White,Female,0,0,40,United-States
47,State-gov,363418,Masters,13,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,45,England
38,Private,102350,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
27,Private,292472,7th-8th,10,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,Cambodia
32,Self-emp-inc,330715,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
25,Federal-gov,48029,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,India
46,Self-emp-not-inc,45564,HS-grad,15,Married-AF-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States
32,Self-emp-inc,191777,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,35,England
31,Without-pay,127610,Bachelors,13,Never-married,Exec-managerial,Wife,White,Female,0,0,50,Outlying-US(Guam-USVI-etc)
34,Self-emp-not-inc,178841,Bachelors,13,Widowed,Exec-managerial,Wife,White,Female,0,0,40,United-States
36,Federal-gov,218729,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States
31,Private,124569,Prof-school,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
45,Private,172822,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,52,United-States
45,Local-gov,384627,Masters,14,Married-spouse-absent,Prof-specialty,Wife,White,Female,2580,0,18,United-States
44,Self-emp-not-inc,193425,12th,14,Married-AF-spouse,Prof-specialty,Wife,White,Female,4386,0,40,United-States
59,Private,186479,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,50,United-States
39,Private,177181,Prof-school,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
65,Local-gov,180869,Prof-school,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,35,Scotland
54,Self-emp-inc,151580,Assoc-voc,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
59,Self-emp-not-inc,32855,7th-8th,4,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,70,United-States
23,Federal-gov,102684,Masters,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States
50,Self-emp-inc,155965,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
32,State-gov,208180,10th,11,Never-married,Tech-support,Wife,White,Female,0,0,24,United-States
47,Self-emp-not-inc,162236,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
44,Private,165346,Doctorate,14,Married-spouse-absent,Exec-managerial,Own-child,White,Female,0,0,40,United-States
20,Private,127185,Preschool,10,Divorced,Prof-specialty,Own-child,White,Female,0,0,15,United-States
36,Local-gov,171676,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Female,0,1741,40,United-States
65,Private,183170,Masters,9,Married-AF-spouse,Other-service,Not-in-family,White,Male,0,0,25,United-States
50,Private,270194,Bachelors,13,Widowed,Exec-managerial,Other-relative,White,Male,0,0,60,United-States
32,Private,210562,Assoc-voc,11,Married-AF-spouse,Craft-repair,Own-child,White,Male,0,0,46,United-States
30,Private,248588,Masters,8,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
46,Self-emp-inc,207946,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,43,United-States
39,State-gov,115289,Bachelors,12,Divorced,Tech-support,Husband,White,Male,0,0,40,France
51,Private,285747,Masters,14,Married-AF-spouse,Prof-specialty,Other-relative,White,Female,0,1977,60,United-States
44,Private,45093,Doctorate,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,Honduras
41,Self-emp-inc,32185,9th,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
49,Federal-gov,220618,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States
30,Private,168334,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States
52,Private,164530,Some-college,7,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,20,United-States
37,State-gov,208106,11th,13,Separated,Exec-managerial,Not-in-family,Other,Male,0,0,35,United-States
23,Private,373628,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
17,Private,160029,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,22,United-States
66,Federal-gov,134130,Bachelors,13,Widowed,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,12,United-States
32,Private,101562,Doctorate,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
51,Local-gov,227261,Some-college,10,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,0,0,40,United-States
48,Private,109275,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
42,State-gov,234633,Assoc-acdm,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,United-States
30,Self-emp-not-inc,116666,7th-8th,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,50,India
29,Private,31166,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Other,Female,0,0,30,Germany
46,Without-pay,191357,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
41,Local-gov,144752,Some-college,10,Widowed,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
29,Private,90934,Bachelors,13,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,64,Philippines
66,Self-emp-not-inc,252842,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,20,United-States
28,State-gov,73037,10th,6,Separated,Transport-moving,Unmarried,White,Male,0,0,30,United-States
26,Private,376016,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
43,Private,316183,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
36,Private,225516,1st-4th,12,Never-married,Sales,Not-in-family,Other,Male,10520,0,43,Haiti
17,State-gov,232713,Assoc-voc,6,Never-married,Prof-specialty,Not-in-family,White,Male,594,0,30,United-States
65,Private,107620,11th,7,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,8,United-States
26,Private,206199,11th,7,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States
29,Private,183627,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,48,Ireland
30,Private,188403,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
38,Private,175441,Some-college,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States
22,Private,53702,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
34,Federal-gov,201122,Assoc-acdm,10,Divorced,Craft-repair,Husband,White,Male,0,0,48,United-States
27,Private,153288,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
50,Private,321770,Preschool,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
24,Private,140500,Doctorate,6,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States
51,Private,133336,9th,9,Divorced,Tech-support,Husband,White,Male,0,0,40,United-States
39,Private,187046,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,38,United-States
58,Local-gov,185072,Bachelors,13,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,0,0,40,Jamaica
56,Self-emp-inc,147653,Some-college,10,Widowed,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,50,United-States
43,Private,350661,12th,15,Never-married,Tech-support,Other-relative,Other,Female,0,0,50,Columbia
54,State-gov,83311,10th,15,Widowed,Prof-specialty,Husband,White,Female,0,0,30,United-States
43,Private,96102,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
60,State-gov,313946,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
20,Private,157894,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States
51,Self-emp-not-inc,204447,Assoc-acdm,10,Married-spouse-absent,Prof-specialty,Husband,Other,Male,0,0,45,Thailand
34,Without-pay,82623,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States
51,Federal-gov,237819,Assoc-acdm,13,Divorced,Prof-specialty,Husband,White,Female,0,0,50,United-States
40,Private,188465,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States
38,Self-emp-not-inc,146091,Doctorate,16,Widowed,Exec-managerial,Wife,White,Female,99999,0,36,United-States
44,Self-emp-inc,208277,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,United-States
44,Self-emp-inc,116358,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,40,Vietnam
35,Federal-gov,60269,12th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
42,Local-gov,29075,7th-8th,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States
42,Private,227968,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,28,Haiti
46,Local-gov,183168,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States
18,State-gov,427515,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States
43,Private,163455,HS-grad,9,Widowed,Craft-repair,Husband,White,Female,0,0,40,United-States
40,Private,137304,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
45,State-gov,54098,10th,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,45,United-States
29,Private,261725,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
20,Federal-gov,226978,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States
52,Self-emp-inc,218550,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,14084,0,16,United-States
23,Private,37894,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,40,United-States
42,Self-emp-not-inc,195897,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
55,Private,259532,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
33,Self-emp-not-inc,186993,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States
55,Self-emp-not-inc,147098,9th,5,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
45,Private,98475,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
39,Self-emp-inc,170382,Masters,14,Divorced,Prof-specialty,Wife,White,Female,0,0,50,England
31,Private,157886,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
44,Private,257758,Some-college,16,Never-married,Prof-specialty,Husband,White,Female,0,0,40,United-States
17,Local-gov,182070,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States
26,Without-pay,31558,7th-8th,13,Separated,Prof-specialty,Husband,Other,Female,0,0,90,United-States
18,Federal-gov,280728,Some-college,10,Married-spouse-absent,Sales,Own-child,White,Female,0,0,32,United-States
25,Private,190418,11th,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Canada
47,State-gov,191978,7th-8th,10,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,Jamaica
33,Private,122116,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
59,Federal-gov,167963,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States
45,Self-emp-not-inc,106517,5th-6th,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
26,Private,63234,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Female,4508,0,12,United-States
36,Self-emp-not-inc,110964,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1672,38,United-States
17,Local-gov,161955,11th,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,30,United-States
34,Local-gov,181091,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,1977,45,United-States
23,Private,179423,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,5,United-States
54,Private,129972,9th,11,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,38,United-States
36,Private,122493,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
29,Local-gov,155256,Bachelors,13,Married-spouse-absent,Tech-support,Not-in-family,Other,Female,0,0,40,United-States
21,Private,37783,Doctorate,10,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,38,United-States
17,Private,197186,10th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,United-States
21,Local-gov,449101,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
56,Self-emp-not-inc,39380,Masters,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,27828,0,20,Scotland
21,Private,177125,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States
25,Self-emp-inc,458549,5th-6th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,96,Philippines
54,Local-gov,103179,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
28,Self-emp-not-inc,115677,Bachelors,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1902,40,United-States
58,Private,213975,Assoc-voc,11,Widowed,Prof-specialty,Husband,White,Female,0,0,40,United-States
47,Private,423222,12th,15,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States
41,State-gov,176663,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
30,Private,132601,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Male,99999,0,50,United-States
36,Private,182074,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
59,Local-gov,251890,9th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,25,Puerto-Rico
41,Local-gov,157686,Some-college,10,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
17,Private,110798,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
43,Private,174575,11th,13,Separated,Priv-house-serv,Not-in-family,White,Male,0,1564,45,United-States
67,Self-emp-not-inc,76860,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
35,Private,193815,10th,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1977,48,United-States
64,Private,169482,12th,10,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0,40,United-States
51,Local-gov,103803,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,United-States
23,Private,307267,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,10,Laos
37,Local-gov,545483,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
42,Private,204729,Assoc-voc,11,Separated,Sales,Unmarried,Black,Male,0,0,25,United-States
30,Without-pay,315640,Doctorate,14,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,45,Iran
51,Private,115025,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
55,Private,197399,Assoc-voc,14,Widowed,Armed-Forces,Husband,White,Female,99999,0,55,United-States
44,Local-gov,181344,9th,10,Married-spouse-absent,Exec-managerial,Husband,Black,Female,0,0,38,United-States
35,State-gov,94529,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States
26,State-gov,208117,11th,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,38,United-States
58,State-gov,31532,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
41,Private,95168,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
60,State-gov,175273,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
