ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
15696,170000,A,C,B,33,K,K,K,K,I,I,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,A
25545,120000,B,C,C,37,A,A,A,A,A,A,106469,108606,107945,111622,115301,117873,5400,4000,5500,5500,5500,1000,A
15411,50000,B,C,C,53,A,A,A,A,A,A,28509,29230,30356,31342,32644,32719,1500,1600,1498,2627,1400,1200,A
7014,50000,A,<nil>,C,32,A,A,A,A,A,A,37293,35441,26265,19526,13250,11250,1634,1420,391,300,500,0,A
7322,360000,B,B,C,28,A,A,A,A,A,A,78398,86955,127146,103273,91933,108163,25126,60259,27208,31262,90114,30463,A
4688,250000,B,B,C,30,J,K,J,J,J,A,2729,2538,6244,1297,1763,1907,2543,6247,1300,1766,1912,1000,A
28938,170000,A,B,B,37,K,K,K,K,I,I,397,396,396,596,25081,25189,395,396,596,25081,504,396,A
16284,230000,B,E,C,34,A,A,A,A,<nil>,A,167299,165568,140467,133479,122948,125519,8448,5785,5400,4397,4548,4670,A
8724,50000,B,B,C,34,K,K,J,J,J,A,20377,19427,19590,19209,19456,35976,1650,800,200,674,636,660,A
14721,360000,B,B,D,29,K,D,K,E,<nil>,I,6167,3506,10845,8336,5878,12903,17,10859,380,187,12966,1038,B
18424,160000,A,B,C,23,A,A,A,B,A,A,77947,78960,79594,49777,327,222,4000,3000,1000,0,222,2682,B
26664,60000,B,C,C,27,<nil>,C,<nil>,F,I,I,67940,65957,64005,61769,51722,44956,0,0,0,51722,16000,1100,B
6114,50000,B,<nil>,C,23,A,A,A,F,A,A,47333,11354,12367,12612,12875,13131,1193,1206,451,466,469,638,A
27136,500000,A,C,B,47,K,K,K,K,I,I,18463,17849,12818,5674,11416,36000,18011,12818,5674,11416,36018,14537,A
21095,200000,B,<nil>,C,36,A,A,A,A,A,A,5440,7268,0,0,42362,43094,2000,0,0,87000,1566,1830,A
8384,310000,A,C,B,34,K,K,K,K,I,I,493,-7,-7,500,736,739,0,0,507,736,3,797,B
24278,90000,B,C,C,31,A,A,A,A,A,A,5287,7525,10360,0,0,0,2500,3000,0,0,0,0,A
21392,200000,A,C,C,65,K,K,K,K,I,I,1269,3784,5755,2255,8014,3635,3789,5860,2282,8042,3640,4850,A
25179,10000,B,B,C,22,A,A,A,A,A,A,7302,7857,8827,5622,5877,7036,1330,1300,1250,500,1255,315,A
24721,300000,B,G,C,29,A,A,A,A,A,A,49917,49833,49831,51818,50244,49484,5000,5000,5000,5000,5000,5000,A
12771,140000,B,<nil>,C,26,A,A,A,D,A,A,105930,59125,54636,51407,12016,60890,3029,2000,2059,1019,55317,2015,A
27591,300000,B,C,B,55,A,A,A,A,A,A,69994,71388,72886,74371,75854,77440,2552,2645,2696,2716,2809,2826,A
28734,240000,B,B,C,28,K,K,J,J,J,A,0,0,1522,2141,590,176,0,1522,2141,590,176,1720,A
5029,80000,B,D,C,53,A,J,J,J,J,A,0,0,0,0,0,0,0,0,0,0,0,0,A
14102,110000,B,C,C,29,A,A,A,A,A,A,106302,108590,107414,108887,107145,102075,5500,5224,7641,0,3785,3668,A
6819,400000,B,B,C,46,A,A,<nil>,A,A,A,31864,34538,31648,127340,129411,128796,4237,4000,100000,5000,4183,3613,A
21965,500000,B,B,C,28,A,A,A,A,A,A,93625,101723,95390,102203,47388,73230,11723,15390,12239,6000,30000,6000,A
26217,140000,A,D,C,30,H,I,C,H,I,I,3043,4168,1420,0,49,49,1423,2,0,49,0,0,B
18757,160000,B,C,C,30,<nil>,A,A,A,A,A,17357,4747,4500,32468,22485,119853,2250,0,32468,2000,104465,4602,A
23687,360000,B,B,C,54,A,J,J,J,J,A,132387,11590,70460,67357,71713,27399,11606,70579,10022,20000,27399,71429,A
15566,290000,B,C,C,43,A,A,A,A,A,A,172,1930,1752,3710,3848,4285,1930,0,2000,200,500,0,A
17094,80000,B,C,C,24,A,A,A,K,A,A,74377,76137,78366,78400,80000,80000,3000,3455,1960,2000,0,0,A
25672,400000,B,B,C,35,J,J,J,J,J,A,4689,10043,17883,9322,15693,5588,10097,18057,9368,15771,5616,10173,A
21604,70000,B,B,C,23,J,J,J,A,J,A,-22,-11,5173,6345,7083,8961,0,69900,1262,1000,2000,1000,A
5542,50000,A,D,C,29,<nil>,A,<nil>,A,A,A,22446,21799,23130,24432,26862,29244,0,1698,2000,3000,3000,5000,A
29992,210000,B,A,B,34,C,A,A,C,A,A,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,B
9836,80000,B,B,C,32,A,A,A,A,A,A,60918,62445,63905,67943,68811,70526,2500,2500,5100,2100,3000,3000,A
25830,300000,B,<nil>,C,32,J,J,J,J,J,A,-3,-3,-3,329,0,0,0,0,332,0,0,0,A
20826,80000,A,<nil>,C,31,A,A,A,A,A,<nil>,78356,70664,62223,26400,27201,27363,2600,2036,1500,1201,1500,2000,A
25942,210000,B,C,C,34,A,A,A,A,A,A,25650,1360,31793,32943,30019,30657,1360,31793,1943,819,763,2280,A
23900,20000,B,B,C,23,A,A,A,A,A,A,15021,17452,19853,19437,0,0,6000,3000,295,0,0,0,B
21534,30000,A,D,C,23,A,A,A,I,A,J,27588,30354,29150,26731,29273,29887,3540,73,1418,4499,1200,0,B
21065,300000,B,B,C,40,A,J,J,J,J,A,0,0,0,0,0,0,0,0,0,0,0,0,A
11402,390000,A,C,B,31,A,A,A,A,A,A,49667,33900,33545,16666,0,0,1700,17000,333,0,16666,13807,A
11787,50000,B,C,C,27,A,A,A,A,A,A,6105,7347,8000,8000,10000,0,1500,1000,0,2000,0,2556,A
19243,160000,B,C,C,41,A,A,A,A,J,A,8091,5344,5117,4730,6634,3477,5344,5124,4730,6635,3477,2979,A
7328,180000,A,<nil>,C,27,A,A,A,A,A,J,641,1812,5307,28004,957,0,1812,5347,28004,957,0,455,B
22718,500000,B,D,C,44,J,K,J,J,J,A,0,1275,0,0,1300,0,1275,0,0,1300,0,0,A
2997,210000,A,C,C,27,A,A,A,F,A,A,174134,167095,161573,122362,116243,108414,16,6800,3800,5134,4000,4000,B
20958,50000,B,<nil>,C,33,A,A,A,A,A,A,36363,35483,48256,47098,46898,150,0,13500,0,0,0,0,A
26644,20000,B,D,D,24,A,D,D,E,G,B,8295,9310,12130,11644,12250,11910,1160,2980,0,1100,0,1000,B
25205,120000,B,<nil>,C,23,A,A,A,A,A,A,117035,115624,117204,116835,77926,76993,6000,6000,4000,4000,3000,3500,A
29859,30000,A,F,C,41,A,A,A,A,A,<nil>,19904,21267,22120,23746,25346,24801,2000,1510,3000,2000,0,3000,A
7982,110000,B,D,C,40,A,A,A,A,A,A,52691,55000,52277,52055,52437,55560,5000,0,2000,3000,5000,2000,A
5735,60000,A,C,B,40,A,A,A,D,A,A,58078,58139,59461,37170,18464,15822,2354,2538,1000,2000,1000,1000,B
29166,70000,A,C,B,55,A,A,A,A,A,A,68467,64657,55201,26213,26734,27304,2249,1519,1435,956,1000,1060,A
8510,170000,B,<nil>,C,31,K,K,J,J,J,A,0,843,0,0,0,1880,843,0,0,0,1880,456,A
11386,130000,A,C,B,27,C,K,K,K,I,I,390,390,390,390,390,380,390,390,390,390,380,400,A
28001,30000,A,C,B,29,A,A,A,C,A,A,27371,26632,29703,28700,28300,25520,0,3500,0,0,1000,0,B
19944,90000,B,B,C,38,A,A,A,A,A,A,85376,86326,88122,62706,53612,40963,4326,4322,2706,3575,0,1670,A
27560,190000,B,D,C,64,A,A,A,A,A,A,65666,67379,72878,70731,71285,72403,3800,7600,0,2700,2800,2800,A
27369,30000,A,E,C,29,A,A,A,A,A,A,24180,23498,24532,25517,25896,26282,0,1715,1700,1100,952,958,A
12491,50000,A,D,A,34,A,A,A,B,A,J,7900,8922,9926,9970,10339,11009,1309,1313,357,530,1000,622,B
680,30000,B,B,C,56,A,A,A,A,A,A,29033,17013,7024,7024,7024,7024,1283,7024,7024,7024,7024,7024,A
15543,250000,B,C,D,40,A,A,A,C,A,A,65087,62216,39814,34374,34768,38830,0,2000,1871,1265,4643,3214,B
25898,360000,A,C,B,35,A,A,A,B,A,A,360996,370722,380523,372735,290210,290551,16500,16500,6,10306,10876,10323,B
17315,40000,B,D,C,30,A,A,A,A,A,A,40672,39724,39475,39078,38339,38665,9,2143,1606,1500,1410,1507,A
1353,130000,B,B,C,30,A,A,A,A,A,A,4536,5616,6455,6791,6991,0,1161,1000,336,200,0,0,A
3903,50000,B,<nil>,C,33,A,A,A,A,A,A,16149,13662,14675,14967,15282,15585,1223,1236,528,548,550,569,A
25377,200000,B,B,C,29,A,K,J,J,J,A,11347,30478,7892,1961,1357,1357,25000,8082,2580,1357,0,0,A
7062,30000,A,C,A,29,A,A,A,F,A,J,16493,15545,16557,16857,18121,18375,0,1275,575,1539,700,0,B
24907,50000,B,C,C,32,C,E,C,J,B,A,46750,45734,44741,43562,44039,45008,0,0,0,1262,1358,1275,A
9237,240000,B,B,C,35,J,J,J,J,J,A,4215,0,0,0,0,0,0,0,0,0,0,0,A
12347,190000,A,B,D,28,A,A,A,F,A,A,159438,163684,166163,168592,171923,169165,8150,6500,6500,6000,0,6200,B
12372,40000,A,D,B,28,A,A,A,D,A,A,27746,23209,22040,23396,20430,20763,2000,0,2000,0,1000,1000,B
1097,130000,B,<nil>,C,26,A,A,A,A,A,A,2343,32278,24175,15182,12805,14415,32322,1217,1000,3000,2000,390,A
5806,50000,B,C,C,25,A,A,A,A,A,A,28428,27383,12620,6730,6872,7057,2000,1110,240,250,300,2335,A
21054,210000,A,C,B,38,K,K,K,K,I,I,326,0,2684,0,10652,326,0,2684,0,10652,326,0,A
28619,270000,B,E,C,42,J,<nil>,J,J,F,A,14352,1843,9190,2072,637,238,1859,9190,2072,637,238,0,A
21242,80000,A,D,B,45,A,A,A,A,A,A,8133,10978,10511,11529,12332,13128,3000,0,1200,1000,1000,1000,B
18415,30000,A,B,C,22,A,A,A,A,A,A,28000,30463,29697,29760,21061,1894,3703,0,1000,421,1894,5514,A
18010,300000,B,D,A,43,A,A,A,C,A,A,303747,299685,279613,286449,191187,194333,11500,14000,20000,6500,8000,7000,B
4555,160000,B,E,C,48,A,A,J,G,J,A,23037,22260,0,0,0,0,0,0,0,0,0,0,B
11273,20000,A,C,C,45,<nil>,A,A,A,A,A,21605,20987,20200,19600,19600,20000,0,0,0,0,400,0,A
7811,270000,B,E,D,53,C,K,C,F,B,B,211630,209812,219829,214795,228084,232680,3000,15000,0,17000,8500,0,B
6557,20000,B,C,B,22,J,I,C,H,B,B,16014,15474,19739,19194,38414,19200,0,4900,0,800,800,500,B
14400,460000,B,B,C,50,K,K,J,J,J,A,30765,13883,19146,27639,38586,-260,13953,19441,27778,38780,0,0,A
18894,180000,B,B,C,27,J,J,J,J,J,A,0,0,0,0,0,0,0,0,0,0,0,0,A
24989,10000,B,B,C,36,A,A,A,C,A,A,8803,10926,10425,9919,9825,10581,2620,0,0,400,1100,0,B
17596,290000,A,<nil>,C,35,J,A,A,I,A,A,0,0,0,2262,5205,8114,0,0,2262,3000,3000,0,B
10666,220000,B,B,C,41,A,A,A,A,A,A,157980,163974,140964,105353,100750,85261,11024,5198,6006,10362,5000,4000,A
3372,140000,B,<nil>,C,36,A,A,A,A,A,A,45849,46909,47928,48731,49793,50812,2100,2100,1900,2000,2000,2100,A
17205,70000,B,B,C,29,J,J,J,J,J,A,-8187,-17810,-595,7462,9390,5183,0,100104,10000,15000,10000,20000,A
4368,50000,B,C,C,25,A,A,A,A,A,A,49772,50261,50630,30192,30297,28541,2082,1726,1013,1061,1135,886,A
17018,40000,A,C,C,24,A,A,A,D,A,A,33370,34413,37644,38026,36519,36724,1600,3800,1300,0,1400,1400,B
4239,70000,B,C,C,29,A,A,A,A,A,A,1929,2948,3960,4038,4123,4264,1054,1066,144,150,210,500,A
9999,80000,A,D,A,26,C,A,A,E,J,A,780,780,0,0,0,0,0,0,0,0,0,0,B
27680,20000,A,B,C,24,K,K,K,A,I,I,4261,7830,17213,4781,3178,15834,7830,17221,1203,3178,15834,0,A
6832,130000,A,<nil>,B,36,A,A,A,A,A,A,42553,43606,44577,45013,45695,46283,1740,1711,1587,1823,1956,1125,A
7518,230000,B,B,C,36,J,J,J,J,J,A,0,0,0,1279,0,2794,0,0,1279,0,2794,0,A
20767,130000,B,B,C,38,<nil>,A,<nil>,A,A,A,131197,133400,0,0,0,0,7000,0,0,0,0,0,A
11468,20000,A,D,B,45,A,A,A,<nil>,A,A,1340,950,1560,1170,780,780,0,1000,0,0,0,0,B
20032,240000,B,C,C,36,A,A,A,A,A,A,247477,241976,242629,239438,203445,203585,11,10949,9419,7461,7601,7501,A
26878,440000,B,C,C,34,A,A,A,A,A,A,267475,237324,186359,119829,87068,23533,10506,8833,5456,2519,875,1018,A
25232,230000,A,C,B,24,K,K,K,I,I,I,1993,2360,0,0,4135,814,2360,0,0,4135,0,2294,B
10614,360000,A,B,C,26,B,K,J,F,J,A,0,2500,0,0,0,0,2500,0,0,0,0,0,A
10480,200000,B,F,C,40,A,A,A,A,A,A,58118,205712,194265,139360,82750,0,150000,7673,5000,5000,0,0,A
22867,80000,A,C,B,40,K,K,K,K,I,I,390,390,390,390,390,540,390,390,390,390,540,390,A
21186,70000,A,D,B,30,A,A,A,A,A,A,67730,67021,67328,60962,61146,56066,3000,6006,0,1900,2000,2000,A
8763,210000,B,D,C,33,A,A,A,A,<nil>,A,127491,118800,105606,94344,82676,73154,6018,4900,4340,2880,2650,2000,A
5762,300000,A,B,C,39,K,K,K,K,I,I,6077,5806,2994,5338,4714,2362,29,3009,5364,4714,2362,4,A
12442,460000,B,<nil>,C,34,A,A,A,A,A,A,362816,372284,380257,386847,301231,325831,15325,16000,15000,11000,30000,20004,A
26563,80000,B,D,C,52,A,A,<nil>,A,A,A,42635,39508,36060,30470,18306,7432,1623,1740,1200,366,7432,0,A
11641,80000,B,<nil>,C,27,A,A,A,A,A,A,55647,57737,58577,60169,58426,58204,3000,3923,2500,2100,2200,2075,A
549,230000,B,B,C,28,J,J,J,J,J,A,2403,7357,9752,12608,10797,20539,7357,2566,3000,1000,10000,2000,A
25468,110000,A,E,B,33,C,K,C,F,B,B,24178,25270,24669,26738,27201,26723,1700,0,2700,1100,0,875,B
25049,100000,A,D,C,54,A,A,A,C,A,A,37082,46041,59526,72823,71105,69424,10000,15000,15000,0,0,0,B
22487,480000,B,D,C,41,A,<nil>,A,A,A,A,44018,74152,107675,110289,100520,37080,35176,45000,12022,14000,14000,10000,A
19374,300000,A,F,B,37,K,K,K,K,I,I,15695,11551,6224,14959,6885,22107,11551,6252,14959,6885,22107,6741,A
29359,80000,B,B,C,27,A,A,A,A,A,A,63132,61397,70223,53429,28689,24827,2378,10000,23000,5000,10000,6000,A
11953,200000,A,B,B,37,A,A,A,E,A,A,2896,10706,10323,8440,4963,10222,10720,3014,1027,2022,10017,2030,B
17152,180000,B,B,C,30,A,A,A,A,A,A,112106,105872,107685,106060,2958,1079,3800,6000,3000,100,1100,800,A
20299,200000,B,D,C,53,A,A,A,A,A,A,88895,79074,47318,21594,19067,13814,2600,3224,0,8000,8000,8000,A
9320,200000,B,B,C,39,A,A,A,A,A,A,91415,79928,23532,23632,12852,5799,20387,2023,5060,1549,3029,8419,A
3945,50000,B,D,C,45,A,A,A,A,A,A,780,0,390,2300,1910,780,0,390,4300,0,0,0,A
949,470000,B,C,C,33,A,A,A,A,A,A,190258,181207,120318,129281,113437,164377,40012,10020,40069,25005,100000,51305,A
4309,50000,A,B,A,28,J,J,J,K,J,J,49703,50237,26924,27458,28036,28772,1761,1448,982,1020,1200,1155,A
28563,210000,B,<nil>,C,38,A,A,A,A,A,A,4991,551,33658,42551,51800,2295,551,33658,10551,10000,2295,2295,A
11694,230000,B,B,C,32,J,J,J,J,J,A,750,0,0,790,0,2803,0,0,790,0,2803,0,A
19699,390000,B,B,B,33,K,K,J,J,J,A,8243,4610,7599,2947,86790,3628,4644,7677,2947,87476,3639,7769,A
15608,90000,B,C,C,27,A,A,A,A,A,A,18525,14242,25574,21948,19689,11026,10105,16776,19689,0,5000,15000,A
23968,220000,B,B,C,26,A,A,A,J,A,A,44432,128967,96750,71616,65415,57914,100000,18720,37800,7096,12000,25000,A
19647,120000,B,A,C,30,A,A,A,A,A,A,25657,27877,1150,29225,25893,11707,3000,2000,29225,2000,2000,20000,A
5870,130000,B,E,B,37,A,A,A,A,A,A,122944,121530,107783,84353,169121,87863,6013,5312,3100,3123,6293,3273,A
27299,50000,B,B,C,32,A,I,C,J,B,B,15068,18303,20107,19496,18885,20581,3500,2400,0,0,2000,0,B
25618,270000,B,B,C,31,A,<nil>,A,A,A,A,173,2254,3679,4065,3975,8195,2254,1522,4065,4056,81,83,A
15105,180000,B,F,C,39,A,A,A,A,A,A,257579,274731,281713,242063,122295,-1005,20000,11000,145000,26000,0,101005,A
24868,230000,B,C,C,35,A,A,A,A,A,A,22472,20911,24408,8747,-1231,4771,1330,5000,3060,91,6002,0,A
5009,170000,B,B,C,31,J,J,J,J,J,A,63948,62090,63000,0,0,3300,5000,4000,0,0,3300,0,A
449,200000,B,E,C,42,A,A,A,A,A,A,38564,38246,32253,30384,30900,0,5000,1485,1956,1500,0,2102,A
24950,130000,B,B,C,43,A,A,A,A,A,A,121816,124223,62318,64214,44840,45969,6000,6000,3000,2000,2000,2000,A
13981,360000,B,B,C,30,J,K,J,J,J,A,750,1166,398,0,418,1840,1166,398,0,418,1840,0,A
11210,510000,B,B,C,35,I,K,J,A,J,A,198,3125,200,22397,28782,18617,3125,200,22397,18000,1000,1602,A
21855,160000,B,C,C,27,A,A,A,A,A,A,100613,78592,80240,39835,41150,0,3600,3700,1700,2000,0,0,A
16857,150000,A,C,B,45,A,A,A,A,A,A,152180,157719,155368,123906,128597,105967,9500,2000,0,8000,9000,15000,A
23407,60000,B,B,C,34,B,K,J,J,J,A,0,60559,56317,0,0,567,60559,1126,0,0,567,1222,A
28034,140000,B,<nil>,C,30,A,A,A,A,A,A,78095,84781,82558,80376,85281,84688,8000,0,3500,5900,0,3000,A
17499,10000,B,D,C,33,A,A,A,A,A,A,7708,9912,9608,9639,9985,11084,2500,0,1200,500,1400,1,A
9365,270000,A,C,B,33,A,A,A,E,A,A,121065,96197,92217,94082,96367,97793,3500,3349,3400,3800,3300,2601,B
14505,130000,B,B,C,27,A,A,A,A,A,A,91467,68747,66372,64854,66432,46919,3247,3372,2354,2432,2919,1926,A
7536,110000,B,G,C,47,A,A,A,C,A,A,53016,56532,57502,58460,59876,58761,5000,2500,2500,2500,0,5000,B
19235,150000,B,B,C,37,J,J,J,J,J,A,0,0,689,2943,-6159,-6159,0,689,2943,0,0,16007,A
25909,80000,B,E,C,32,A,A,A,A,A,A,5988,0,0,0,0,0,0,0,0,0,0,0,A
16511,40000,A,<nil>,C,24,A,A,A,D,A,A,37412,38485,39575,39247,9687,33625,2000,20000,1359,600,33625,615,A
7366,420000,B,C,C,30,A,A,A,A,A,A,83640,63751,153092,111922,88709,36484,1275,156564,0,0,36484,69380,A
15051,150000,A,D,B,37,K,<nil>,K,K,I,I,8027,7121,10292,3141,7522,3929,7129,11000,3141,7531,3929,0,A
1128,360000,B,E,C,52,K,J,J,J,J,A,2995,2401,2277,500,3586,7399,2406,2282,500,3586,7399,600,A
25624,140000,B,D,C,48,C,K,C,C,B,A,143650,0,139067,93325,94256,97009,0,139067,4263,3376,4274,4635,A
4408,50000,B,C,C,27,A,A,<nil>,A,A,A,50902,50716,49179,19747,19726,20140,2128,2300,1004,730,700,800,A
1800,130000,B,C,C,28,A,A,A,A,<nil>,A,132258,133781,133834,132336,132614,132208,6900,7000,7000,6000,5500,6000,A
16895,140000,B,B,A,32,A,A,A,C,A,A,46134,50890,59395,73225,56999,61050,5890,9395,15000,0,5000,7086,B
10090,750000,B,B,C,41,A,A,A,A,A,A,184022,163441,92767,75696,35485,4889,6817,2330,2705,50854,4913,550,A
16246,20000,A,C,C,40,K,K,K,K,I,I,3135,2643,2454,2250,2296,4315,2000,2296,2296,2342,4315,2796,A
2388,110000,B,G,C,43,J,J,J,J,J,A,45021,45782,46187,47105,45253,46144,2100,1800,1638,1490,1957,2000,A
3035,170000,B,B,C,37,J,K,J,J,J,A,5635,6321,102108,2120,2873,0,6321,102108,2120,2873,0,870,A
14014,150000,B,D,B,37,A,A,A,C,A,A,27707,28434,29356,30777,32193,32589,1477,1489,2000,2000,1169,1194,B
16988,140000,A,<nil>,B,33,A,A,A,I,A,A,55563,55222,54293,53294,51558,52800,2520,2510,2450,1676,1900,1826,B
13989,50000,B,D,C,38,A,A,A,A,A,A,47350,44948,40326,19576,19565,19531,1772,1301,835,856,854,672,A
5649,50000,B,G,C,33,A,A,A,A,A,A,19374,17772,20090,19052,19601,16460,1346,2664,1261,782,606,583,A
14323,440000,B,B,C,62,A,A,A,A,A,A,14721,5049,649,1108,150,1075,4909,499,959,0,925,1392,A
19721,110000,A,<nil>,C,27,A,A,A,A,A,A,105979,108403,109172,111940,108594,111239,5340,4000,4600,4000,4450,4100,A
13208,350000,A,B,B,42,K,K,K,K,I,I,1134,2985,240,1041,-12,6449,2995,240,1051,0,6461,18,A
27672,20000,B,C,C,23,<nil>,A,A,A,A,A,15675,17462,16895,17470,7500,7500,4492,0,1000,150,0,0,A
6067,280000,B,B,C,41,K,K,J,J,J,A,280,6852,486,0,0,244,6859,486,0,0,244,0,A
3513,60000,A,B,C,28,K,K,J,B,I,I,43662,42682,45603,44569,47452,46536,0,3628,0,3600,0,4000,B
7001,30000,A,<nil>,B,22,A,A,A,C,A,A,20741,21906,23183,13273,3027,3177,1500,1700,750,200,200,100,A
11634,210000,B,C,C,39,K,K,J,J,J,A,836,4247,17162,12949,12023,7324,4278,17213,6015,2083,7360,12142,A
29696,300000,B,C,C,44,A,A,A,A,A,A,223211,239061,239874,233894,169520,160385,21000,6000,3662,6000,6000,6000,A
26754,250000,B,D,C,28,A,A,A,A,A,A,149499,119726,111690,114776,110902,114018,15000,10000,10000,10000,5000,5000,A
29227,20000,B,C,C,22,A,A,A,G,A,A,4341,5356,6376,7382,7375,7531,1245,1265,1271,264,275,900,A
7557,20000,B,<nil>,C,30,A,A,A,A,A,A,12755,832,2800,1231,1052,0,832,1000,900,500,0,0,A
24568,280000,B,D,B,39,A,A,A,A,A,A,1466,1466,25482,24942,23944,23068,1473,25489,1348,816,934,20007,A
7817,10000,B,D,C,51,A,A,A,A,A,A,2731,2541,3499,4441,4233,5566,0,1000,1000,0,2000,1170,A
22250,80000,A,C,A,25,A,A,A,B,A,A,73267,74425,76347,51150,43193,44230,2971,3435,1750,1593,1730,1972,B
8132,210000,B,C,C,37,A,A,<nil>,A,A,A,31090,58054,44624,43339,44245,45125,28008,15000,1552,1605,1615,1698,A
26281,70000,B,B,C,43,A,A,A,A,A,A,56994,57964,59452,57771,44043,45175,2500,3000,17,2000,2000,2000,A
5759,10000,A,C,C,33,<nil>,A,A,I,A,A,15004,8663,9437,9630,8399,1697,2452,1000,193,168,1734,770,B
4289,100000,B,C,C,25,A,A,A,A,A,A,59219,60464,61956,63228,64561,66025,2197,2500,2300,2350,2540,4920,A
6696,300000,A,B,C,43,B,J,K,K,I,I,1352,2380,0,970,0,89,2380,0,970,0,89,0,A
18296,360000,B,D,C,54,J,C,J,D,J,A,0,0,0,0,0,0,0,0,0,0,0,0,B
25242,130000,B,C,C,25,A,A,A,A,A,A,45134,52180,49874,52000,53590,54606,9000,0,5000,4000,3000,3500,A
27269,500000,B,C,C,32,A,A,A,A,A,A,126599,132527,138945,142235,144959,148697,8000,8500,7000,7000,6000,15000,A
17157,420000,B,B,C,26,J,J,J,J,J,A,62364,30165,106030,33694,49354,44744,30336,107382,33850,49587,47222,57258,A
20710,70000,B,E,B,44,A,A,A,C,A,A,54297,52837,56581,55084,56071,59008,0,5200,0,2500,4000,0,B
7803,50000,A,C,D,31,D,D,<nil>,D,B,B,30619,31634,32317,32787,33416,34116,1800,1500,1300,1300,1400,1500,B
21051,50000,A,C,C,42,A,A,A,A,A,A,22591,21523,24538,22402,9528,8447,0,3701,554,10026,421,6106,A
3261,170000,B,E,C,42,A,A,A,A,A,A,131629,131374,129544,131937,132958,134525,5300,5100,5000,4700,5000,4800,A
24824,130000,B,B,C,31,A,A,A,A,A,A,26528,22567,23167,0,0,0,1400,1000,0,0,0,0,A
15419,240000,B,C,C,51,J,K,J,J,J,A,489,4006,696,696,696,696,4006,696,696,696,696,1542,A
16279,110000,A,C,B,32,K,K,K,K,I,I,-296,1733,-153,6540,632,316,2345,0,7009,632,0,36049,A
21429,160000,B,D,C,35,A,A,A,A,A,A,24306,25590,29169,28406,28836,30208,2000,4000,0,1200,2000,1300,A
8274,80000,B,<nil>,C,28,A,A,A,A,A,A,47933,39695,42372,41393,42275,43418,2100,3650,0,1700,2000,3000,A
26810,220000,B,B,C,32,A,A,<nil>,A,A,A,100226,102103,103701,103673,99429,93487,5200,5500,4700,4000,4000,4000,A
28664,210000,B,C,C,27,H,F,<nil>,E,J,A,0,0,0,0,0,0,0,0,0,0,0,0,B
26006,300000,A,C,B,30,K,K,K,D,I,I,452,-6,835,665,2386,456,3,1466,70,2397,457,1003,B
24772,20000,B,C,C,40,A,A,A,A,A,A,29035,16391,18920,18180,19000,20000,4000,3500,0,2000,1000,0,A
27328,20000,B,C,C,30,A,A,A,A,A,A,19131,17834,18790,-27490,20001,17985,1500,1400,0,47700,700,1000,A
2841,210000,B,B,C,32,K,J,J,J,J,A,1952,2787,6316,6504,326,89599,1526,4000,514,326,89599,3292,A
19269,300000,A,D,B,42,K,K,<nil>,K,I,I,885,0,0,0,494,0,0,0,0,494,0,138,A
2616,450000,B,B,C,37,A,A,A,A,A,A,13371,13480,5747,3339,9458,7231,4000,5747,3339,18916,7231,4972,A
16055,300000,B,C,C,36,A,A,A,A,A,A,77765,1443,41071,58995,24713,28948,1443,41071,58995,24713,28948,7210,A
19488,180000,B,B,C,28,A,A,A,A,A,A,0,0,0,0,0,0,0,0,0,0,0,0,A
8370,350000,B,B,C,55,A,A,A,A,A,A,3518,1931,1630,7461,4124,1261,1935,1630,7461,4124,1261,2798,A
10610,230000,B,C,C,29,A,A,A,A,A,A,69853,61844,24802,61631,46396,28311,2310,2000,49000,1500,1000,2000,A
8422,50000,B,<nil>,C,23,A,A,A,A,A,A,48482,47226,11151,-2897,48211,48154,2500,3002,1500,52000,1900,1800,A
3561,80000,A,D,B,57,C,C,C,C,B,B,7431,9895,9937,9629,10571,10749,2600,350,0,1100,500,1300,B
26503,120000,A,D,A,58,A,D,A,K,A,J,79400,81490,83496,84333,85444,87323,4000,3900,3100,3400,3400,3400,B
16209,360000,A,B,B,35,J,A,A,B,J,J,94657,34529,106276,73331,7759,31840,45000,100000,73427,7759,31840,12577,B
25518,150000,B,D,C,33,A,A,A,A,A,A,9516,9998,8336,6462,5872,1242,1100,1074,1000,1000,1000,0,A
4082,400000,B,B,C,28,K,K,J,J,J,A,3299,6930,2375,1211,6661,517,6978,2387,1127,6694,519,593,A
1512,20000,B,D,C,34,A,A,A,A,A,A,15736,16762,17774,18125,18507,19063,1284,1296,647,672,864,1506,A
16870,20000,B,B,C,36,C,G,<nil>,I,B,B,15557,15015,16079,15528,16477,15930,0,1600,0,1500,0,0,B
5859,50000,B,B,C,46,A,A,A,A,A,A,51400,0,0,0,0,0,0,0,0,0,0,0,A
